item_id,transaction_id,product_id,quantity,unit_price,discount_percentage,line_total
ITEM14519,TXN04855,PROD0310,2,130.24,15,221.41
ITEM14520,TXN04855,PROD0269,1,196.58,5,186.75
ITEM14521,TXN04855,PROD0306,3,261.58,15,667.03
ITEM14522,TXN04856,PROD0194,1,36.97,0,36.97
ITEM14523,TXN04856,PROD0095,2,177.29,5,336.85
ITEM14524,TXN04857,PROD0005,2,336.36,0,672.72
ITEM14525,TXN04857,PROD0178,2,416.22,10,749.2
ITEM14526,TXN04857,PROD0209,1,125.98,10,113.38
ITEM14527,TXN04857,PROD0036,2,19.79,0,39.58
ITEM14528,TXN04857,PROD0351,2,394.21,15,670.16
ITEM14529,TXN04858,PROD0404,3,152.97,10,413.02
ITEM14530,TXN04858,PROD0081,3,176.48,10,476.5
ITEM14531,TXN04858,PROD0213,2,241.48,5,458.81
ITEM14532,TXN04858,PROD0161,1,350.88,0,350.88
ITEM14533,TXN04858,PROD0310,3,130.24,15,332.11
ITEM14534,TXN04859,PROD0407,2,484.47,5,920.49
ITEM14535,TXN04859,PROD0173,1,194.49,15,165.32
ITEM14536,TXN04859,PROD0063,2,84.12,10,151.42
ITEM14537,TXN04859,PROD0020,3,282.38,5,804.78
ITEM14538,TXN04859,PROD0058,3,246.78,5,703.32
ITEM14539,TXN04860,PROD0099,2,26.96,0,53.92
ITEM14540,TXN04860,PROD0148,2,199.12,10,358.42
ITEM14541,TXN04860,PROD0153,2,153.62,10,276.52
ITEM14542,TXN04860,PROD0284,3,386.2,0,1158.6
ITEM14543,TXN04860,PROD0076,1,226.58,15,192.59
ITEM14544,TXN04861,PROD0259,2,91.28,10,164.3
ITEM14545,TXN04861,PROD0178,2,416.22,10,749.2
ITEM14546,TXN04861,PROD0096,3,166.63,15,424.91
ITEM14547,TXN04861,PROD0078,3,158.45,5,451.58
ITEM14548,TXN04862,PROD0307,3,43.06,5,122.72
ITEM14549,TXN04863,PROD0322,1,362.65,0,362.65
ITEM14550,TXN04863,PROD0476,3,251.37,5,716.4
ITEM14551,TXN04864,PROD0306,3,261.58,10,706.27
ITEM14552,TXN04864,PROD0444,2,395.26,0,790.52
ITEM14553,TXN04864,PROD0089,3,385.07,10,1039.69
ITEM14554,TXN04864,PROD0107,1,61.86,15,52.58
ITEM14555,TXN04864,PROD0041,3,138.73,15,353.76
ITEM14556,TXN04865,PROD0192,3,393.63,0,1180.89
ITEM14557,TXN04865,PROD0377,3,244.33,10,659.69
ITEM14558,TXN04865,PROD0455,1,364.39,0,364.39
ITEM14559,TXN04865,PROD0178,3,416.22,5,1186.23
ITEM14560,TXN04866,PROD0474,2,293.08,10,527.54
ITEM14561,TXN04867,PROD0338,3,203.76,10,550.15
ITEM14562,TXN04867,PROD0030,3,33.5,15,85.42
ITEM14563,TXN04868,PROD0421,1,405.86,5,385.57
ITEM14564,TXN04868,PROD0164,1,391.1,15,332.44
ITEM14565,TXN04868,PROD0465,2,400.72,0,801.44
ITEM14566,TXN04868,PROD0128,3,369.14,10,996.68
ITEM14567,TXN04869,PROD0312,2,72.92,0,145.84
ITEM14568,TXN04869,PROD0150,1,136.2,15,115.77
ITEM14569,TXN04870,PROD0261,2,447.56,0,895.12
ITEM14570,TXN04870,PROD0422,2,498.38,5,946.92
ITEM14571,TXN04870,PROD0219,2,44.23,10,79.61
ITEM14572,TXN04870,PROD0230,2,456.5,15,776.05
ITEM14573,TXN04871,PROD0009,2,401.36,10,722.45
ITEM14574,TXN04871,PROD0440,3,348.41,10,940.71
ITEM14575,TXN04871,PROD0116,2,225.06,0,450.12
ITEM14576,TXN04871,PROD0043,1,224.57,0,224.57
ITEM14577,TXN04872,PROD0367,1,318.04,5,302.14
ITEM14578,TXN04872,PROD0447,3,392.73,5,1119.28
ITEM14579,TXN04873,PROD0233,3,109.48,15,279.17
ITEM14580,TXN04873,PROD0416,2,23.16,0,46.32
ITEM14581,TXN04873,PROD0169,2,439.56,5,835.16
ITEM14582,TXN04873,PROD0480,3,397.03,0,1191.09
ITEM14583,TXN04874,PROD0418,1,130.0,0,130.0
ITEM14584,TXN04875,PROD0189,1,218.39,0,218.39
ITEM14585,TXN04875,PROD0337,1,38.53,0,38.53
ITEM14586,TXN04875,PROD0014,3,301.15,15,767.93
ITEM14587,TXN04875,PROD0165,3,471.53,0,1414.59
ITEM14588,TXN04875,PROD0449,2,279.92,15,475.86
ITEM14589,TXN04876,PROD0424,1,295.36,0,295.36
ITEM14590,TXN04877,PROD0487,1,193.63,0,193.63
ITEM14591,TXN04877,PROD0442,2,225.33,0,450.66
ITEM14592,TXN04877,PROD0236,2,148.74,10,267.73
ITEM14593,TXN04878,PROD0293,1,288.39,15,245.13
ITEM14594,TXN04879,PROD0312,1,72.92,10,65.63
ITEM14595,TXN04879,PROD0052,3,74.07,15,188.88
ITEM14596,TXN04879,PROD0049,2,415.11,5,788.71
ITEM14597,TXN04880,PROD0065,3,214.8,15,547.74
ITEM14598,TXN04880,PROD0298,1,33.02,15,28.07
ITEM14599,TXN04881,PROD0400,2,198.94,0,397.88
ITEM14600,TXN04881,PROD0057,1,54.56,5,51.83
ITEM14601,TXN04882,PROD0010,1,216.83,5,205.99
ITEM14602,TXN04882,PROD0322,3,362.65,10,979.15
ITEM14603,TXN04882,PROD0306,1,261.58,10,235.42
ITEM14604,TXN04882,PROD0356,1,213.64,15,181.59
ITEM14605,TXN04883,PROD0241,1,49.04,0,49.04
ITEM14606,TXN04883,PROD0132,2,492.36,5,935.48
ITEM14607,TXN04883,PROD0119,3,116.88,15,298.04
ITEM14608,TXN04883,PROD0278,2,426.27,0,852.54
ITEM14609,TXN04883,PROD0350,1,176.36,15,149.91
ITEM14610,TXN04884,PROD0421,3,405.86,0,1217.58
ITEM14611,TXN04884,PROD0028,3,216.54,0,649.62
ITEM14612,TXN04885,PROD0351,3,394.21,10,1064.37
ITEM14613,TXN04886,PROD0145,3,112.29,0,336.87
ITEM14614,TXN04886,PROD0457,3,248.91,0,746.73
ITEM14615,TXN04886,PROD0492,1,201.16,5,191.1
ITEM14616,TXN04887,PROD0378,2,198.99,15,338.28
ITEM14617,TXN04887,PROD0196,2,43.69,10,78.64
ITEM14618,TXN04887,PROD0060,3,205.73,5,586.33
ITEM14619,TXN04888,PROD0331,2,458.38,10,825.08
ITEM14620,TXN04888,PROD0445,3,124.55,10,336.28
ITEM14621,TXN04888,PROD0298,3,33.02,15,84.2
ITEM14622,TXN04889,PROD0297,3,369.98,5,1054.44
ITEM14623,TXN04889,PROD0130,1,195.93,0,195.93
ITEM14624,TXN04889,PROD0145,1,112.29,5,106.68
ITEM14625,TXN04889,PROD0341,3,369.56,10,997.81
ITEM14626,TXN04890,PROD0364,3,406.21,10,1096.77
ITEM14627,TXN04890,PROD0374,2,304.67,5,578.87
ITEM14628,TXN04891,PROD0014,3,301.15,5,858.28
ITEM14629,TXN04892,PROD0464,3,392.1,5,1117.49
ITEM14630,TXN04892,PROD0149,3,419.05,0,1257.15
ITEM14631,TXN04892,PROD0295,2,219.27,5,416.61
ITEM14632,TXN04893,PROD0145,1,112.29,10,101.06
ITEM14633,TXN04893,PROD0263,1,260.43,10,234.39
ITEM14634,TXN04894,PROD0493,2,61.14,5,116.17
ITEM14635,TXN04894,PROD0327,2,182.43,0,364.86
ITEM14636,TXN04894,PROD0066,2,386.88,5,735.07
ITEM14637,TXN04894,PROD0050,2,334.62,0,669.24
ITEM14638,TXN04895,PROD0191,2,370.01,10,666.02
ITEM14639,TXN04895,PROD0278,2,426.27,5,809.91
ITEM14640,TXN04895,PROD0381,2,299.24,5,568.56
ITEM14641,TXN04896,PROD0444,2,395.26,15,671.94
ITEM14642,TXN04896,PROD0055,1,421.13,10,379.02
ITEM14643,TXN04897,PROD0004,1,200.39,15,170.33
ITEM14644,TXN04897,PROD0276,1,324.61,10,292.15
ITEM14645,TXN04898,PROD0052,1,74.07,0,74.07
ITEM14646,TXN04898,PROD0119,3,116.88,0,350.64
ITEM14647,TXN04898,PROD0285,2,173.98,15,295.77
ITEM14648,TXN04898,PROD0213,2,241.48,15,410.52
ITEM14649,TXN04898,PROD0218,3,352.08,0,1056.24
ITEM14650,TXN04899,PROD0111,2,464.95,15,790.41
ITEM14651,TXN04899,PROD0178,1,416.22,5,395.41
ITEM14652,TXN04899,PROD0070,3,470.12,10,1269.32
ITEM14653,TXN04900,PROD0115,1,380.78,0,380.78
ITEM14654,TXN04900,PROD0138,2,255.84,0,511.68
ITEM14655,TXN04900,PROD0438,3,199.29,0,597.87
ITEM14656,TXN04900,PROD0476,2,251.37,0,502.74
ITEM14657,TXN04901,PROD0060,3,205.73,10,555.47
ITEM14658,TXN04901,PROD0407,3,484.47,15,1235.4
ITEM14659,TXN04901,PROD0441,1,197.69,0,197.69
ITEM14660,TXN04901,PROD0476,3,251.37,10,678.7
ITEM14661,TXN04902,PROD0004,2,200.39,0,400.78
ITEM14662,TXN04902,PROD0443,2,406.5,15,691.05
ITEM14663,TXN04902,PROD0003,3,297.98,0,893.94
ITEM14664,TXN04903,PROD0399,2,385.47,15,655.3
ITEM14665,TXN04903,PROD0408,2,411.23,5,781.34
ITEM14666,TXN04903,PROD0493,2,61.14,0,122.28
ITEM14667,TXN04904,PROD0458,1,101.82,0,101.82
ITEM14668,TXN04905,PROD0046,1,435.52,10,391.97
ITEM14669,TXN04905,PROD0324,1,102.19,5,97.08
ITEM14670,TXN04905,PROD0321,3,158.01,10,426.63
ITEM14671,TXN04905,PROD0380,1,73.05,10,65.75
ITEM14672,TXN04906,PROD0486,2,185.6,15,315.52
ITEM14673,TXN04906,PROD0471,1,80.55,15,68.47
ITEM14674,TXN04906,PROD0013,3,426.37,10,1151.2
ITEM14675,TXN04907,PROD0373,3,13.61,0,40.83
ITEM14676,TXN04907,PROD0344,1,234.13,0,234.13
ITEM14677,TXN04908,PROD0197,2,422.64,10,760.75
ITEM14678,TXN04908,PROD0115,1,380.78,15,323.66
ITEM14679,TXN04908,PROD0307,3,43.06,10,116.26
ITEM14680,TXN04909,PROD0255,2,204.91,15,348.35
ITEM14681,TXN04909,PROD0497,3,17.34,15,44.22
ITEM14682,TXN04910,PROD0237,2,182.62,5,346.98
ITEM14683,TXN04910,PROD0287,3,197.02,0,591.06
ITEM14684,TXN04911,PROD0416,1,23.16,15,19.69
ITEM14685,TXN04911,PROD0102,2,374.92,5,712.35
ITEM14686,TXN04912,PROD0057,2,54.56,0,109.12
ITEM14687,TXN04913,PROD0272,1,312.58,15,265.69
ITEM14688,TXN04913,PROD0056,3,302.59,5,862.38
ITEM14689,TXN04913,PROD0216,2,297.07,15,505.02
ITEM14690,TXN04913,PROD0080,3,179.78,5,512.37
ITEM14691,TXN04914,PROD0175,3,402.73,15,1026.96
ITEM14692,TXN04915,PROD0452,3,447.28,5,1274.75
ITEM14693,TXN04915,PROD0277,2,353.97,15,601.75
ITEM14694,TXN04916,PROD0066,1,386.88,10,348.19
ITEM14695,TXN04917,PROD0035,2,416.82,15,708.59
ITEM14696,TXN04917,PROD0282,3,50.95,5,145.21
ITEM14697,TXN04917,PROD0158,3,158.07,0,474.21
ITEM14698,TXN04918,PROD0208,1,499.17,15,424.29
ITEM14699,TXN04918,PROD0203,2,11.07,10,19.93
ITEM14700,TXN04919,PROD0393,1,74.77,5,71.03
ITEM14701,TXN04919,PROD0338,1,203.76,5,193.57
ITEM14702,TXN04919,PROD0489,1,123.63,0,123.63
ITEM14703,TXN04919,PROD0050,2,334.62,15,568.85
ITEM14704,TXN04920,PROD0245,1,205.9,0,205.9
ITEM14705,TXN04920,PROD0160,3,61.93,10,167.21
ITEM14706,TXN04920,PROD0261,2,447.56,0,895.12
ITEM14707,TXN04921,PROD0150,2,136.2,15,231.54
ITEM14708,TXN04921,PROD0440,3,348.41,10,940.71
ITEM14709,TXN04921,PROD0125,3,167.64,5,477.77
ITEM14710,TXN04921,PROD0162,1,28.91,0,28.91
ITEM14711,TXN04922,PROD0090,2,31.44,10,56.59
ITEM14712,TXN04922,PROD0067,2,232.8,15,395.76
ITEM14713,TXN04922,PROD0495,2,212.41,0,424.82
ITEM14714,TXN04922,PROD0103,2,86.45,10,155.61
ITEM14715,TXN04922,PROD0017,2,363.73,10,654.71
ITEM14716,TXN04923,PROD0114,1,459.98,15,390.98
ITEM14717,TXN04923,PROD0254,2,123.47,0,246.94
ITEM14718,TXN04923,PROD0464,1,392.1,0,392.1
ITEM14719,TXN04924,PROD0143,3,317.0,15,808.35
ITEM14720,TXN04924,PROD0099,3,26.96,15,68.75
ITEM14721,TXN04924,PROD0076,2,226.58,0,453.16
ITEM14722,TXN04925,PROD0026,3,474.16,10,1280.23
ITEM14723,TXN04925,PROD0012,1,349.06,10,314.15
ITEM14724,TXN04925,PROD0316,3,461.25,10,1245.38
ITEM14725,TXN04925,PROD0102,3,374.92,5,1068.52
ITEM14726,TXN04926,PROD0080,3,179.78,15,458.44
ITEM14727,TXN04926,PROD0134,1,261.02,15,221.87
ITEM14728,TXN04926,PROD0240,3,88.21,10,238.17
ITEM14729,TXN04926,PROD0424,1,295.36,0,295.36
ITEM14730,TXN04926,PROD0156,2,420.83,10,757.49
ITEM14731,TXN04927,PROD0437,3,403.83,0,1211.49
ITEM14732,TXN04927,PROD0079,2,203.97,15,346.75
ITEM14733,TXN04928,PROD0353,1,444.62,5,422.39
ITEM14734,TXN04929,PROD0304,3,38.81,15,98.97
ITEM14735,TXN04929,PROD0234,1,393.72,0,393.72
ITEM14736,TXN04929,PROD0246,1,68.71,5,65.27
ITEM14737,TXN04929,PROD0342,2,31.35,10,56.43
ITEM14738,TXN04930,PROD0160,2,61.93,0,123.86
ITEM14739,TXN04930,PROD0141,3,297.69,0,893.07
ITEM14740,TXN04930,PROD0104,3,371.02,0,1113.06
ITEM14741,TXN04930,PROD0278,3,426.27,10,1150.93
ITEM14742,TXN04931,PROD0286,3,192.19,10,518.91
ITEM14743,TXN04932,PROD0104,3,371.02,10,1001.75
ITEM14744,TXN04932,PROD0304,3,38.81,15,98.97
ITEM14745,TXN04932,PROD0015,1,337.93,10,304.14
ITEM14746,TXN04932,PROD0011,2,247.71,0,495.42
ITEM14747,TXN04933,PROD0484,3,437.06,15,1114.5
ITEM14748,TXN04933,PROD0437,2,403.83,0,807.66
ITEM14749,TXN04934,PROD0111,2,464.95,15,790.41
ITEM14750,TXN04934,PROD0098,2,197.45,5,375.15
ITEM14751,TXN04934,PROD0486,3,185.6,10,501.12
ITEM14752,TXN04934,PROD0011,3,247.71,10,668.82
ITEM14753,TXN04935,PROD0436,1,445.79,5,423.5
ITEM14754,TXN04935,PROD0186,2,322.1,15,547.57
ITEM14755,TXN04935,PROD0266,1,110.52,10,99.47
ITEM14756,TXN04936,PROD0103,3,86.45,5,246.38
ITEM14757,TXN04936,PROD0355,3,419.13,10,1131.65
ITEM14758,TXN04936,PROD0080,3,179.78,5,512.37
ITEM14759,TXN04936,PROD0484,3,437.06,0,1311.18
ITEM14760,TXN04937,PROD0206,2,451.32,15,767.24
ITEM14761,TXN04938,PROD0013,1,426.37,5,405.05
ITEM14762,TXN04938,PROD0399,3,385.47,0,1156.41
ITEM14763,TXN04938,PROD0111,2,464.95,15,790.41
ITEM14764,TXN04939,PROD0431,3,61.6,10,166.32
ITEM14765,TXN04939,PROD0277,3,353.97,5,1008.81
ITEM14766,TXN04939,PROD0096,2,166.63,15,283.27
ITEM14767,TXN04939,PROD0261,2,447.56,10,805.61
ITEM14768,TXN04939,PROD0305,3,477.03,5,1359.54
ITEM14769,TXN04940,PROD0192,3,393.63,0,1180.89
ITEM14770,TXN04940,PROD0081,3,176.48,15,450.02
ITEM14771,TXN04940,PROD0320,2,263.95,10,475.11
ITEM14772,TXN04940,PROD0083,2,235.54,15,400.42
ITEM14773,TXN04941,PROD0139,3,324.39,0,973.17
ITEM14774,TXN04941,PROD0399,2,385.47,0,770.94
ITEM14775,TXN04941,PROD0158,3,158.07,0,474.21
ITEM14776,TXN04941,PROD0259,1,91.28,15,77.59
ITEM14777,TXN04942,PROD0076,2,226.58,5,430.5
ITEM14778,TXN04942,PROD0266,1,110.52,10,99.47
ITEM14779,TXN04942,PROD0338,2,203.76,15,346.39
ITEM14780,TXN04942,PROD0376,1,313.54,10,282.19
ITEM14781,TXN04942,PROD0072,3,491.38,10,1326.73
ITEM14782,TXN04943,PROD0228,1,150.59,10,135.53
ITEM14783,TXN04943,PROD0214,2,165.69,0,331.38
ITEM14784,TXN04943,PROD0033,2,25.27,15,42.96
ITEM14785,TXN04943,PROD0412,3,75.31,5,214.63
ITEM14786,TXN04944,PROD0409,2,181.51,10,326.72
ITEM14787,TXN04944,PROD0204,1,222.32,15,188.97
ITEM14788,TXN04945,PROD0339,2,233.87,0,467.74
ITEM14789,TXN04945,PROD0301,1,220.89,15,187.76
ITEM14790,TXN04945,PROD0270,1,327.6,0,327.6
ITEM14791,TXN04946,PROD0039,2,353.66,10,636.59
ITEM14792,TXN04946,PROD0062,3,396.45,0,1189.35
ITEM14793,TXN04946,PROD0030,3,33.5,0,100.5
ITEM14794,TXN04946,PROD0004,3,200.39,15,510.99
ITEM14795,TXN04946,PROD0467,3,47.57,0,142.71
ITEM14796,TXN04947,PROD0321,2,158.01,10,284.42
ITEM14797,TXN04947,PROD0418,1,130.0,10,117.0
ITEM14798,TXN04947,PROD0266,2,110.52,15,187.88
ITEM14799,TXN04947,PROD0095,3,177.29,0,531.87
ITEM14800,TXN04947,PROD0100,3,309.73,15,789.81
ITEM14801,TXN04948,PROD0321,3,158.01,5,450.33
ITEM14802,TXN04948,PROD0377,2,244.33,5,464.23
ITEM14803,TXN04948,PROD0006,2,218.39,0,436.78
ITEM14804,TXN04949,PROD0140,3,243.81,5,694.86
ITEM14805,TXN04950,PROD0076,2,226.58,15,385.19
ITEM14806,TXN04950,PROD0411,1,461.6,15,392.36
ITEM14807,TXN04950,PROD0281,1,31.48,10,28.33
ITEM14808,TXN04951,PROD0090,3,31.44,15,80.17
ITEM14809,TXN04951,PROD0421,2,405.86,10,730.55
ITEM14810,TXN04951,PROD0127,1,18.32,10,16.49
ITEM14811,TXN04951,PROD0272,3,312.58,0,937.74
ITEM14812,TXN04952,PROD0039,2,353.66,0,707.32
ITEM14813,TXN04952,PROD0189,1,218.39,5,207.47
ITEM14814,TXN04952,PROD0223,3,167.35,0,502.05
ITEM14815,TXN04952,PROD0214,1,165.69,0,165.69
ITEM14816,TXN04952,PROD0086,2,294.25,15,500.22
ITEM14817,TXN04953,PROD0293,1,288.39,5,273.97
ITEM14818,TXN04953,PROD0400,3,198.94,0,596.82
ITEM14819,TXN04953,PROD0409,3,181.51,15,462.85
ITEM14820,TXN04953,PROD0231,3,497.56,0,1492.68
ITEM14821,TXN04953,PROD0419,2,287.71,0,575.42
ITEM14822,TXN04954,PROD0097,1,195.69,15,166.34
ITEM14823,TXN04954,PROD0143,1,317.0,5,301.15
ITEM14824,TXN04954,PROD0349,3,120.26,10,324.7
ITEM14825,TXN04955,PROD0251,1,406.23,5,385.92
ITEM14826,TXN04955,PROD0398,2,304.67,0,609.34
ITEM14827,TXN04956,PROD0361,1,384.6,15,326.91
ITEM14828,TXN04956,PROD0093,3,384.43,5,1095.63
ITEM14829,TXN04956,PROD0019,2,76.26,0,152.52
ITEM14830,TXN04956,PROD0046,2,435.52,0,871.04
ITEM14831,TXN04957,PROD0319,3,368.68,15,940.13
ITEM14832,TXN04957,PROD0386,3,230.86,5,657.95
ITEM14833,TXN04957,PROD0480,1,397.03,10,357.33
ITEM14834,TXN04957,PROD0207,1,325.54,10,292.99
ITEM14835,TXN04958,PROD0469,1,407.96,0,407.96
ITEM14836,TXN04958,PROD0395,3,15.77,15,40.21
ITEM14837,TXN04959,PROD0042,3,130.86,10,353.32
ITEM14838,TXN04960,PROD0437,1,403.83,10,363.45
ITEM14839,TXN04961,PROD0167,3,82.11,0,246.33
ITEM14840,TXN04961,PROD0383,2,261.88,0,523.76
ITEM14841,TXN04961,PROD0373,1,13.61,15,11.57
ITEM14842,TXN04961,PROD0386,2,230.86,10,415.55
ITEM14843,TXN04962,PROD0423,2,420.37,5,798.7
ITEM14844,TXN04962,PROD0336,1,48.92,0,48.92
ITEM14845,TXN04963,PROD0366,1,335.14,5,318.38
ITEM14846,TXN04963,PROD0229,2,78.01,10,140.42
ITEM14847,TXN04964,PROD0328,3,285.02,10,769.55
ITEM14848,TXN04964,PROD0375,1,155.25,15,131.96
ITEM14849,TXN04964,PROD0361,1,384.6,5,365.37
ITEM14850,TXN04964,PROD0429,3,261.11,0,783.33
ITEM14851,TXN04965,PROD0241,3,49.04,10,132.41
ITEM14852,TXN04965,PROD0226,1,344.33,10,309.9
ITEM14853,TXN04965,PROD0393,1,74.77,5,71.03
ITEM14854,TXN04965,PROD0048,2,360.65,0,721.3
ITEM14855,TXN04965,PROD0029,1,388.36,5,368.94
ITEM14856,TXN04966,PROD0434,1,242.98,10,218.68
ITEM14857,TXN04966,PROD0325,3,466.79,0,1400.37
ITEM14858,TXN04966,PROD0106,1,489.62,5,465.14
ITEM14859,TXN04967,PROD0242,2,222.26,10,400.07
ITEM14860,TXN04967,PROD0193,1,176.86,0,176.86
ITEM14861,TXN04968,PROD0122,3,304.24,15,775.81
ITEM14862,TXN04968,PROD0163,2,169.44,0,338.88
ITEM14863,TXN04968,PROD0050,2,334.62,0,669.24
ITEM14864,TXN04968,PROD0166,2,167.49,5,318.23
ITEM14865,TXN04969,PROD0196,2,43.69,10,78.64
ITEM14866,TXN04969,PROD0156,3,420.83,5,1199.37
ITEM14867,TXN04969,PROD0018,2,197.29,10,355.12
ITEM14868,TXN04969,PROD0153,1,153.62,5,145.94
ITEM14869,TXN04970,PROD0234,2,393.72,0,787.44
ITEM14870,TXN04971,PROD0486,3,185.6,15,473.28
ITEM14871,TXN04971,PROD0499,1,270.18,15,229.65
ITEM14872,TXN04971,PROD0488,2,352.77,15,599.71
ITEM14873,TXN04971,PROD0218,3,352.08,15,897.8
ITEM14874,TXN04971,PROD0025,1,357.07,10,321.36
ITEM14875,TXN04972,PROD0088,2,399.07,5,758.23
ITEM14876,TXN04972,PROD0391,2,40.93,5,77.77
ITEM14877,TXN04972,PROD0375,3,155.25,10,419.18
ITEM14878,TXN04972,PROD0491,2,474.56,10,854.21
ITEM14879,TXN04973,PROD0108,3,48.48,5,138.17
ITEM14880,TXN04973,PROD0308,2,188.49,10,339.28
ITEM14881,TXN04973,PROD0305,1,477.03,5,453.18
ITEM14882,TXN04974,PROD0087,3,187.35,0,562.05
ITEM14883,TXN04974,PROD0237,2,182.62,10,328.72
ITEM14884,TXN04974,PROD0332,1,60.77,10,54.69
ITEM14885,TXN04975,PROD0238,2,190.81,15,324.38
ITEM14886,TXN04975,PROD0036,1,19.79,10,17.81
ITEM14887,TXN04975,PROD0111,1,464.95,15,395.21
ITEM14888,TXN04975,PROD0500,1,468.46,15,398.19
ITEM14889,TXN04975,PROD0110,3,256.81,10,693.39
ITEM14890,TXN04976,PROD0135,3,83.95,5,239.26
ITEM14891,TXN04976,PROD0017,2,363.73,5,691.09
ITEM14892,TXN04976,PROD0437,1,403.83,0,403.83
ITEM14893,TXN04977,PROD0102,1,374.92,15,318.68
ITEM14894,TXN04978,PROD0151,3,185.4,15,472.77
ITEM14895,TXN04979,PROD0139,1,324.39,10,291.95
ITEM14896,TXN04979,PROD0269,2,196.58,15,334.19
ITEM14897,TXN04979,PROD0042,2,130.86,0,261.72
ITEM14898,TXN04980,PROD0391,1,40.93,0,40.93
ITEM14899,TXN04981,PROD0106,2,489.62,15,832.35
ITEM14900,TXN04982,PROD0105,3,304.87,0,914.61
ITEM14901,TXN04983,PROD0254,1,123.47,5,117.3
ITEM14902,TXN04983,PROD0029,3,388.36,10,1048.57
ITEM14903,TXN04983,PROD0223,3,167.35,0,502.05
ITEM14904,TXN04983,PROD0358,1,249.71,15,212.25
ITEM14905,TXN04983,PROD0070,1,470.12,5,446.61
ITEM14906,TXN04984,PROD0262,1,321.01,5,304.96
ITEM14907,TXN04984,PROD0298,1,33.02,0,33.02
ITEM14908,TXN04984,PROD0279,1,470.92,5,447.37
ITEM14909,TXN04984,PROD0465,3,400.72,15,1021.84
ITEM14910,TXN04985,PROD0302,2,452.32,5,859.41
ITEM14911,TXN04985,PROD0166,1,167.49,5,159.12
ITEM14912,TXN04985,PROD0060,3,205.73,10,555.47
ITEM14913,TXN04986,PROD0175,1,402.73,0,402.73
ITEM14914,TXN04986,PROD0472,1,485.28,15,412.49
ITEM14915,TXN04986,PROD0073,1,469.32,15,398.92
ITEM14916,TXN04986,PROD0219,1,44.23,0,44.23
ITEM14917,TXN04987,PROD0240,3,88.21,0,264.63
ITEM14918,TXN04988,PROD0197,2,422.64,15,718.49
ITEM14919,TXN04988,PROD0044,3,458.21,10,1237.17
ITEM14920,TXN04988,PROD0156,3,420.83,15,1073.12
ITEM14921,TXN04988,PROD0281,2,31.48,10,56.66
ITEM14922,TXN04989,PROD0298,3,33.02,15,84.2
ITEM14923,TXN04989,PROD0377,2,244.33,0,488.66
ITEM14924,TXN04989,PROD0158,2,158.07,0,316.14
ITEM14925,TXN04990,PROD0122,1,304.24,5,289.03
ITEM14926,TXN04991,PROD0371,1,357.8,15,304.13
ITEM14927,TXN04991,PROD0199,2,11.49,5,21.83
ITEM14928,TXN04991,PROD0314,2,324.54,10,584.17
ITEM14929,TXN04991,PROD0304,1,38.81,15,32.99
ITEM14930,TXN04991,PROD0080,1,179.78,10,161.8
ITEM14931,TXN04992,PROD0022,3,418.88,10,1130.98
ITEM14932,TXN04992,PROD0194,1,36.97,15,31.42
ITEM14933,TXN04992,PROD0252,1,15.9,15,13.52
ITEM14934,TXN04992,PROD0195,3,391.06,15,997.2
ITEM14935,TXN04992,PROD0363,3,481.15,0,1443.45
ITEM14936,TXN04993,PROD0327,3,182.43,15,465.2
ITEM14937,TXN04993,PROD0256,2,375.02,0,750.04
ITEM14938,TXN04993,PROD0295,2,219.27,10,394.69
ITEM14939,TXN04993,PROD0288,3,219.1,15,558.7
ITEM14940,TXN04994,PROD0072,3,491.38,10,1326.73
ITEM14941,TXN04994,PROD0189,3,218.39,5,622.41
ITEM14942,TXN04994,PROD0433,2,392.22,10,706.0
ITEM14943,TXN04994,PROD0422,1,498.38,0,498.38
ITEM14944,TXN04994,PROD0359,1,277.94,0,277.94
ITEM14945,TXN04995,PROD0263,3,260.43,10,703.16
ITEM14946,TXN04995,PROD0370,2,426.72,10,768.1
ITEM14947,TXN04996,PROD0272,1,312.58,0,312.58
ITEM14948,TXN04996,PROD0410,1,169.71,5,161.22
ITEM14949,TXN04997,PROD0397,2,308.0,15,523.6
ITEM14950,TXN04997,PROD0155,2,303.85,5,577.32
ITEM14951,TXN04998,PROD0125,1,167.64,15,142.49
ITEM14952,TXN04998,PROD0490,1,142.65,5,135.52
ITEM14953,TXN04998,PROD0472,2,485.28,5,922.03
ITEM14954,TXN04998,PROD0244,1,247.12,15,210.05
ITEM14955,TXN04998,PROD0230,1,456.5,5,433.67
ITEM14956,TXN04999,PROD0395,2,15.77,10,28.39
ITEM14957,TXN04999,PROD0401,1,304.68,0,304.68
ITEM14958,TXN04999,PROD0012,1,349.06,10,314.15
ITEM14959,TXN04999,PROD0490,3,142.65,0,427.95
ITEM14960,TXN05000,PROD0100,2,309.73,0,619.46
ITEM14961,TXN05000,PROD0202,1,159.42,10,143.48
ITEM14962,TXN05001,PROD0065,2,214.8,10,386.64
ITEM14963,TXN05001,PROD0450,1,30.45,5,28.93
ITEM14964,TXN05002,PROD0461,1,96.35,10,86.72
ITEM14965,TXN05002,PROD0135,3,83.95,15,214.07
ITEM14966,TXN05002,PROD0218,2,352.08,10,633.74
ITEM14967,TXN05002,PROD0420,2,386.92,15,657.76
